species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,clonal_n,clonal_m,clonal_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn
snv_table,GCF_028199835.1,GCF_028199915.1,close_no_recombination,2,2041546,285532,1326883,1,0,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199835.1,GCF_028199925.1,close_no_recombination,2,2041546,285532,1326883,1,0,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199835.1,GCF_028199955.1,close_no_recombination,4,2041097,285466,1326598,1,3,0,0,3.496503496503497e-06,1.0000140121765815,204023,3769162,6609,0,3,0
snv_table,GCF_028199835.1,GCF_028199975.1,close_no_recombination,2,2041462,285524,1326832,1,0,0,0,3.496503496503497e-06,1.000021013995321,204052,3769838,6606,0,0,0
snv_table,GCF_028199835.1,GCF_028199995.1,close_no_recombination,2,2040961,285448,1326501,1,0,0,0,3.496503496503497e-06,1.0000070065300861,204021,3768873,6609,0,0,0
snv_table,GCF_028199835.1,GCF_028200075.1,close_no_recombination,5,2041546,285532,1326883,1,3,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199835.1,GCF_028200115.1,close_no_recombination,4,2037617,284985,1324308,0,3,0,0,0.0,1.0000175447830588,203667,3762672,6585,0,3,0
snv_table,GCF_028199835.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,1,1,0,0,3.496503496503497e-06,1.0000280276913591,204014,3768667,6609,0,1,0
snv_table,GCF_028199835.1,GCF_039760355.1,close_no_recombination,1,2038408,285067,1324848,0,1,0,0,0.0,1.0000105238417636,203767,3764174,6603,0,1,0
snv_table,GCF_028199835.1,GCF_039760375.1,close_no_recombination,6,2041546,285532,1326883,2,4,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,4,0
snv_table,GCF_028199835.1,GCF_039760395.1,close_no_recombination,9,2041546,285532,1326883,2,6,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,6,0
snv_table,GCF_028199835.1,GCF_039760415.1,close_no_recombination,4,2041546,285532,1326883,0,3,0,0,0.0,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199835.1,GCF_039760475.1,close_no_recombination,7,2040777,285418,1326388,0,5,0,0,0.0,1.0000070072665355,203997,3768558,6609,2,3,0
snv_table,GCF_028199855.1,GCF_028199875.1,close_no_recombination,5,2040717,285411,1326348,0,4,0,0,0.0,1.0000315334727814,204004,3768431,6609,0,4,0
snv_table,GCF_028199855.1,GCF_028199915.1,close_no_recombination,3,2040717,285411,1326348,1,1,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,1,0
snv_table,GCF_028199855.1,GCF_028199925.1,close_no_recombination,3,2040717,285411,1326348,1,1,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,1,0
snv_table,GCF_028199855.1,GCF_028199955.1,close_no_recombination,6,2040268,285345,1326063,1,4,0,0,3.496503496503497e-06,1.0000175226480226,203967,3767613,6609,0,4,0
snv_table,GCF_028199855.1,GCF_028199975.1,close_no_recombination,3,2040633,285403,1326297,1,1,0,0,3.496503496503497e-06,1.0000245267218635,203996,3768289,6606,0,1,0
snv_table,GCF_028199855.1,GCF_028199995.1,close_no_recombination,3,2040717,285411,1326348,1,1,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,1,0
snv_table,GCF_028199855.1,GCF_028200035.1,close_no_recombination,3,2040717,285411,1326348,1,1,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,1,0
snv_table,GCF_028199855.1,GCF_028200075.1,close_no_recombination,6,2040717,285411,1326348,1,4,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,4,0
snv_table,GCF_028199855.1,GCF_028200115.1,close_no_recombination,5,2036788,284864,1323773,0,4,0,0,0.0,1.0000210626825432,203611,3761123,6585,0,4,0
snv_table,GCF_028199855.1,GCF_039734225.1,close_no_recombination,6,2040717,285411,1326348,1,2,0,0,3.496503496503497e-06,1.0000315334727814,204004,3768431,6609,0,2,0
snv_table,GCF_028199855.1,GCF_039760355.1,close_no_recombination,3,2037579,284946,1324313,0,2,0,0,0.0,1.000014037747503,203711,3762625,6603,0,2,0
snv_table,GCF_028199855.1,GCF_039760375.1,close_no_recombination,9,2040717,285411,1326348,2,5,0,0,6.993006993006993e-06,1.0000315334727814,204004,3768431,6609,0,5,0
snv_table,GCF_028199855.1,GCF_039760395.1,close_no_recombination,10,2040717,285411,1326348,2,7,0,0,6.993006993006993e-06,1.0000315334727814,204004,3768431,6609,0,7,0
snv_table,GCF_028199855.1,GCF_039760415.1,close_no_recombination,5,2040717,285411,1326348,0,4,0,0,0.0,1.0000315334727814,204004,3768431,6609,0,4,0
snv_table,GCF_028199855.1,GCF_039760475.1,close_no_recombination,9,2040094,285318,1325948,0,6,0,0,0.0,1.0000070097224851,203952,3767283,6609,2,4,0
snv_table,GCF_028199875.1,GCF_028199915.1,close_no_recombination,4,2041546,285532,1326883,1,3,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199875.1,GCF_028199925.1,close_no_recombination,4,2041546,285532,1326883,1,3,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199875.1,GCF_028199955.1,close_no_recombination,1,2041097,285466,1326598,1,0,0,0,3.496503496503497e-06,1.0000140121765815,204023,3769162,6609,0,0,0
snv_table,GCF_028199875.1,GCF_028199975.1,close_no_recombination,4,2041462,285524,1326832,1,3,0,0,3.496503496503497e-06,1.000021013995321,204052,3769838,6606,0,3,0
snv_table,GCF_028199875.1,GCF_028199995.1,close_no_recombination,4,2040961,285448,1326501,1,3,0,0,3.496503496503497e-06,1.0000070065300861,204021,3768873,6609,0,3,0
snv_table,GCF_028199875.1,GCF_028200075.1,close_no_recombination,1,2041546,285532,1326883,1,0,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199875.1,GCF_028200115.1,close_no_recombination,0,2037617,284985,1324308,0,0,0,0,0.0,1.0000175447830588,203667,3762672,6585,0,0,0
snv_table,GCF_028199875.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,1,2,0,0,3.496503496503497e-06,1.0000280276913591,204014,3768667,6609,0,2,0
snv_table,GCF_028199875.1,GCF_039760355.1,close_no_recombination,2,2038408,285067,1324848,0,2,0,0,0.0,1.0000105238417636,203767,3764174,6603,0,2,0
snv_table,GCF_028199875.1,GCF_039760375.1,close_no_recombination,8,2041546,285532,1326883,2,5,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,5,0
snv_table,GCF_028199875.1,GCF_039760395.1,close_no_recombination,9,2041546,285532,1326883,2,7,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,7,0
snv_table,GCF_028199875.1,GCF_039760415.1,close_no_recombination,2,2041546,285532,1326883,0,2,0,0,0.0,1.0000280178754044,204060,3769980,6609,0,2,0
snv_table,GCF_028199875.1,GCF_039760475.1,close_no_recombination,8,2040777,285418,1326388,0,6,0,0,0.0,1.0000070072665355,203997,3768558,6609,2,4,0
snv_table,GCF_028199885.1,GCF_028200095.1,close_no_recombination,2,2047996,286486,1331049,1,1,0,0,3.484320557491289e-06,1.0000139622878605,204677,3781855,6615,0,1,0
snv_table,GCF_028199885.1,GCF_028395745.1,close_no_recombination,16,2046457,286250,1330068,4,10,0,0,1.3937282229965156e-05,1.0,204559,3779030,6615,1,9,0
snv_table,GCF_028199885.1,GCF_028395765.1,close_no_recombination,15,2046814,286302,1330307,2,8,0,0,6.968641114982578e-06,1.0000279425222318,204575,3779737,6609,0,8,0
snv_table,GCF_028199885.1,GCF_028395835.1,close_no_recombination,7,2047203,286357,1330553,2,4,0,0,6.968641114982578e-06,1.0000104764332634,204608,3780436,6615,0,4,0
snv_table,GCF_028199915.1,GCF_028199925.1,close_no_recombination,0,2041546,285532,1326883,0,0,0,0,0.0,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199915.1,GCF_028199955.1,close_no_recombination,5,2041097,285466,1326598,2,3,0,0,6.993006993006993e-06,1.0000140121765815,204023,3769162,6609,0,3,0
snv_table,GCF_028199915.1,GCF_028199975.1,close_no_recombination,0,2041462,285524,1326832,0,0,0,0,0.0,1.000021013995321,204052,3769838,6606,0,0,0
snv_table,GCF_028199915.1,GCF_028199995.1,close_no_recombination,0,2040961,285448,1326501,0,0,0,0,0.0,1.0000070065300861,204021,3768873,6609,0,0,0
snv_table,GCF_028199915.1,GCF_028200035.1,close_no_recombination,2,2041546,285532,1326883,1,0,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199915.1,GCF_028200075.1,close_no_recombination,5,2041546,285532,1326883,2,3,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199915.1,GCF_028200115.1,close_no_recombination,4,2037617,284985,1324308,1,3,0,0,3.5087719298245615e-06,1.0000175447830588,203667,3762672,6585,0,3,0
snv_table,GCF_028199915.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,2,1,0,0,6.993006993006993e-06,1.0000280276913591,204014,3768667,6609,0,1,0
snv_table,GCF_028199915.1,GCF_039760355.1,close_no_recombination,2,2038408,285067,1324848,1,1,0,0,3.496503496503497e-06,1.0000105238417636,203767,3764174,6603,0,1,0
snv_table,GCF_028199915.1,GCF_039760375.1,close_no_recombination,8,2041546,285532,1326883,3,4,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,4,0
snv_table,GCF_028199915.1,GCF_039760395.1,close_no_recombination,9,2041546,285532,1326883,3,6,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,6,0
snv_table,GCF_028199915.1,GCF_039760415.1,close_no_recombination,4,2041546,285532,1326883,1,3,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199915.1,GCF_039760475.1,close_no_recombination,8,2040777,285418,1326388,1,5,0,0,3.496503496503497e-06,1.0000070072665355,203997,3768558,6609,2,3,0
snv_table,GCF_028199925.1,GCF_028199955.1,close_no_recombination,5,2041097,285466,1326598,2,3,0,0,6.993006993006993e-06,1.0000140121765815,204023,3769162,6609,0,3,0
snv_table,GCF_028199925.1,GCF_028199975.1,close_no_recombination,0,2041462,285524,1326832,0,0,0,0,0.0,1.000021013995321,204052,3769838,6606,0,0,0
snv_table,GCF_028199925.1,GCF_028199995.1,close_no_recombination,0,2040961,285448,1326501,0,0,0,0,0.0,1.0000070065300861,204021,3768873,6609,0,0,0
snv_table,GCF_028199925.1,GCF_028200035.1,close_no_recombination,2,2041546,285532,1326883,1,0,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,0,0
snv_table,GCF_028199925.1,GCF_028200075.1,close_no_recombination,5,2041546,285532,1326883,2,3,0,0,6.993006993006993e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199925.1,GCF_028200115.1,close_no_recombination,4,2037617,284985,1324308,1,3,0,0,3.5087719298245615e-06,1.0000175447830588,203667,3762672,6585,0,3,0
snv_table,GCF_028199925.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,2,1,0,0,6.993006993006993e-06,1.0000280276913591,204014,3768667,6609,0,1,0
snv_table,GCF_028199925.1,GCF_039760355.1,close_no_recombination,2,2038408,285067,1324848,1,1,0,0,3.496503496503497e-06,1.0000105238417636,203767,3764174,6603,0,1,0
snv_table,GCF_028199925.1,GCF_039760375.1,close_no_recombination,8,2041546,285532,1326883,3,4,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,4,0
snv_table,GCF_028199925.1,GCF_039760395.1,close_no_recombination,9,2041546,285532,1326883,3,6,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,6,0
snv_table,GCF_028199925.1,GCF_039760415.1,close_no_recombination,4,2041546,285532,1326883,1,3,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028199925.1,GCF_039760475.1,close_no_recombination,8,2040777,285418,1326388,1,5,0,0,3.496503496503497e-06,1.0000070072665355,203997,3768558,6609,2,3,0
snv_table,GCF_028199955.1,GCF_028199975.1,close_no_recombination,5,2041013,285458,1326547,2,3,0,0,6.993006993006993e-06,1.0000070062846373,204015,3769020,6606,0,3,0
snv_table,GCF_028199955.1,GCF_028199995.1,close_no_recombination,5,2040512,285382,1326216,2,3,0,0,6.993006993006993e-06,1.000028032601916,203984,3768055,6609,0,3,0
snv_table,GCF_028199955.1,GCF_028200035.1,close_no_recombination,7,2041097,285466,1326598,3,3,0,0,1.048951048951049e-05,1.0000140121765815,204023,3769162,6609,0,3,0
snv_table,GCF_028199955.1,GCF_028200075.1,close_no_recombination,0,2041097,285466,1326598,0,0,0,0,0.0,1.0000140121765815,204023,3769162,6609,0,0,0
snv_table,GCF_028199955.1,GCF_028200115.1,close_no_recombination,1,2037168,284919,1324023,1,0,0,0,3.5087719298245615e-06,1.0000035097694433,203630,3761854,6585,0,0,0
snv_table,GCF_028199955.1,GCF_039734225.1,close_no_recombination,6,2040396,285366,1326145,2,2,0,0,6.993006993006993e-06,1.0000140170868288,203977,3767849,6609,0,2,0
snv_table,GCF_028199955.1,GCF_039760355.1,close_no_recombination,3,2038408,285067,1324848,1,2,0,0,3.496503496503497e-06,1.0000105238417636,203767,3764174,6603,0,2,0
snv_table,GCF_028199955.1,GCF_039760375.1,close_no_recombination,8,2041097,285466,1326598,3,5,0,0,1.048951048951049e-05,1.0000140121765815,204023,3769162,6609,0,5,0
snv_table,GCF_028199955.1,GCF_039760395.1,close_no_recombination,10,2041097,285466,1326598,3,7,0,0,1.048951048951049e-05,1.0000140121765815,204023,3769162,6609,0,7,0
snv_table,GCF_028199955.1,GCF_039760415.1,close_no_recombination,3,2041097,285466,1326598,1,2,0,0,3.496503496503497e-06,1.0000140121765815,204023,3769162,6609,0,2,0
snv_table,GCF_028199955.1,GCF_039760475.1,close_no_recombination,9,2040777,285418,1326388,1,6,0,0,3.496503496503497e-06,1.0000070072665355,203997,3768558,6609,2,4,0
snv_table,GCF_028199975.1,GCF_028199995.1,close_no_recombination,0,2040877,285440,1326450,0,0,0,0,0.0,1.0,204013,3768731,6606,0,0,0
snv_table,GCF_028199975.1,GCF_028200035.1,close_no_recombination,2,2041462,285524,1326832,1,0,0,0,3.496503496503497e-06,1.000021013995321,204052,3769838,6606,0,0,0
snv_table,GCF_028199975.1,GCF_028200075.1,close_no_recombination,5,2041462,285524,1326832,2,3,0,0,6.993006993006993e-06,1.000021013995321,204052,3769838,6606,0,3,0
snv_table,GCF_028199975.1,GCF_028200115.1,close_no_recombination,4,2037533,284977,1324257,1,3,0,0,3.5087719298245615e-06,1.00001052716535,203659,3762530,6582,0,3,0
snv_table,GCF_028199975.1,GCF_039734225.1,close_no_recombination,5,2040761,285424,1326379,2,1,0,0,6.993006993006993e-06,1.0000210213576994,204006,3768525,6606,0,1,0
snv_table,GCF_028199975.1,GCF_039760355.1,close_no_recombination,2,2038324,285059,1324797,1,1,0,0,3.496503496503497e-06,1.0000035080457028,203759,3764032,6600,0,1,0
snv_table,GCF_028199975.1,GCF_039760375.1,close_no_recombination,8,2041462,285524,1326832,3,4,0,0,1.048951048951049e-05,1.000021013995321,204052,3769838,6606,0,4,0
snv_table,GCF_028199975.1,GCF_039760395.1,close_no_recombination,9,2041462,285524,1326832,3,6,0,0,1.048951048951049e-05,1.000021013995321,204052,3769838,6606,0,6,0
snv_table,GCF_028199975.1,GCF_039760415.1,close_no_recombination,4,2041462,285524,1326832,1,3,0,0,3.496503496503497e-06,1.000021013995321,204052,3769838,6606,0,3,0
snv_table,GCF_028199975.1,GCF_039760475.1,close_no_recombination,8,2040693,285410,1326337,1,5,0,0,3.496503496503497e-06,1.0,203989,3768416,6606,2,3,0
snv_table,GCF_028199985.1,GCF_028200495.1,close_no_recombination,13,2033172,284235,1321348,1,11,0,0,3.5087719298245615e-06,1.0000175910778053,203345,3754072,6627,0,11,0
snv_table,GCF_028199985.1,GCF_028200515.1,close_no_recombination,8,2033068,284222,1321282,1,5,0,0,3.5087719298245615e-06,1.0000281470118428,203335,3753890,6621,0,5,0
snv_table,GCF_028199985.1,GCF_028200525.1,close_no_recombination,10,2033172,284235,1321348,1,6,0,0,3.5087719298245615e-06,1.0000175910778053,203345,3754072,6627,0,6,0
snv_table,GCF_028199985.1,GCF_028200555.1,close_no_recombination,12,2033172,284235,1321348,1,8,0,0,3.5087719298245615e-06,1.0000175910778053,203345,3754072,6627,0,8,0
snv_table,GCF_028199985.1,GCF_028200745.1,close_no_recombination,7,2033172,284235,1321348,1,5,0,0,3.5087719298245615e-06,1.0000175910778053,203345,3754072,6627,0,5,0
snv_table,GCF_028199985.1,GCF_028200835.1,close_no_recombination,13,2033172,284235,1321348,3,8,0,0,1.0526315789473684e-05,1.0000175910778053,203345,3754072,6627,0,8,0
snv_table,GCF_028199985.1,GCF_028200845.1,close_no_recombination,15,2032986,284205,1321227,2,9,0,0,7.017543859649123e-06,1.0000175929346775,203326,3753728,6627,0,9,0
snv_table,GCF_028199985.1,GCF_028200895.1,close_no_recombination,10,2031400,283972,1320217,3,6,0,0,1.056338028169014e-05,1.000028171791585,203194,3750836,6621,0,6,0
snv_table,GCF_028199995.1,GCF_028200035.1,close_no_recombination,1,2040961,285448,1326501,1,0,0,0,3.496503496503497e-06,1.0000070065300861,204021,3768873,6609,0,0,0
snv_table,GCF_028199995.1,GCF_028200075.1,close_no_recombination,5,2040961,285448,1326501,2,3,0,0,6.993006993006993e-06,1.0000070065300861,204021,3768873,6609,0,3,0
snv_table,GCF_028199995.1,GCF_028200115.1,close_no_recombination,4,2037032,284901,1323926,1,3,0,0,3.5087719298245615e-06,1.0000315899207093,203628,3761565,6585,0,3,0
snv_table,GCF_028199995.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,2,1,0,0,6.993006993006993e-06,1.0000280276913591,204014,3768667,6609,0,1,0
snv_table,GCF_028199995.1,GCF_039760355.1,close_no_recombination,2,2037823,284983,1324466,1,1,0,0,3.5087719298245615e-06,1.0000245628686624,203728,3763067,6603,0,1,0
snv_table,GCF_028199995.1,GCF_039760375.1,close_no_recombination,8,2040961,285448,1326501,3,4,0,0,1.048951048951049e-05,1.0000070065300861,204021,3768873,6609,0,4,0
snv_table,GCF_028199995.1,GCF_039760395.1,close_no_recombination,9,2040961,285448,1326501,3,6,0,0,1.048951048951049e-05,1.0000070065300861,204021,3768873,6609,0,6,0
snv_table,GCF_028199995.1,GCF_039760415.1,close_no_recombination,4,2040961,285448,1326501,1,3,0,0,3.496503496503497e-06,1.0000070065300861,204021,3768873,6609,0,3,0
snv_table,GCF_028199995.1,GCF_039760475.1,close_no_recombination,8,2040338,285355,1326101,1,5,0,0,3.496503496503497e-06,1.0000175220339578,203969,3767725,6609,2,3,0
snv_table,GCF_028200035.1,GCF_028200075.1,close_no_recombination,7,2041546,285532,1326883,3,3,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,3,0
snv_table,GCF_028200035.1,GCF_039734225.1,close_no_recombination,5,2040845,285432,1326430,2,1,0,0,6.993006993006993e-06,1.0000280276913591,204014,3768667,6609,0,1,0
snv_table,GCF_028200035.1,GCF_039760375.1,close_no_recombination,10,2041546,285532,1326883,4,4,0,0,1.3986013986013986e-05,1.0000280178754044,204060,3769980,6609,0,4,0
snv_table,GCF_028200035.1,GCF_039760395.1,close_no_recombination,11,2041546,285532,1326883,4,6,0,0,1.3986013986013986e-05,1.0000280178754044,204060,3769980,6609,0,6,0
snv_table,GCF_028200075.1,GCF_028200115.1,close_no_recombination,1,2037617,284985,1324308,1,0,0,0,3.5087719298245615e-06,1.0000175447830588,203667,3762672,6585,0,0,0
snv_table,GCF_028200075.1,GCF_039734225.1,close_no_recombination,6,2040845,285432,1326430,2,2,0,0,6.993006993006993e-06,1.0000280276913591,204014,3768667,6609,0,2,0
snv_table,GCF_028200075.1,GCF_039760355.1,close_no_recombination,3,2038408,285067,1324848,1,2,0,0,3.496503496503497e-06,1.0000105238417636,203767,3764174,6603,0,2,0
snv_table,GCF_028200075.1,GCF_039760375.1,close_no_recombination,9,2041546,285532,1326883,3,5,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,5,0
snv_table,GCF_028200075.1,GCF_039760395.1,close_no_recombination,10,2041546,285532,1326883,3,7,0,0,1.048951048951049e-05,1.0000280178754044,204060,3769980,6609,0,7,0
snv_table,GCF_028200075.1,GCF_039760415.1,close_no_recombination,3,2041546,285532,1326883,1,2,0,0,3.496503496503497e-06,1.0000280178754044,204060,3769980,6609,0,2,0
snv_table,GCF_028200075.1,GCF_039760475.1,close_no_recombination,9,2040777,285418,1326388,1,6,0,0,3.496503496503497e-06,1.0000070072665355,203997,3768558,6609,2,4,0
snv_table,GCF_028200095.1,GCF_028395745.1,close_no_recombination,16,2046458,286251,1330068,4,10,0,0,1.3937282229965156e-05,1.0000314409381976,204559,3779030,6615,1,9,0
snv_table,GCF_028200095.1,GCF_028395765.1,close_no_recombination,15,2046815,286303,1330307,2,8,0,0,6.968641114982578e-06,1.0000244496215547,204575,3779737,6609,0,8,0
snv_table,GCF_028200095.1,GCF_028395835.1,close_no_recombination,7,2047204,286358,1330553,2,4,0,0,6.968641114982578e-06,1.0000069842644521,204608,3780436,6615,0,4,0
snv_table,GCF_028200115.1,GCF_039734225.1,close_no_recombination,5,2036916,284885,1323855,1,2,0,0,3.5087719298245615e-06,1.000017550941608,203621,3761359,6585,0,2,0
snv_table,GCF_028200115.1,GCF_039760355.1,close_no_recombination,2,2034479,284520,1322273,0,2,0,0,0.0,1.0,203374,3756866,6579,0,2,0
snv_table,GCF_028200115.1,GCF_039760375.1,close_no_recombination,8,2037617,284985,1324308,2,5,0,0,7.017543859649123e-06,1.0000175447830588,203667,3762672,6585,0,5,0
snv_table,GCF_028200115.1,GCF_039760395.1,close_no_recombination,9,2037617,284985,1324308,2,7,0,0,7.017543859649123e-06,1.0000175447830588,203667,3762672,6585,0,7,0
snv_table,GCF_028200115.1,GCF_039760415.1,close_no_recombination,2,2037617,284985,1324308,0,2,0,0,0.0,1.0000175447830588,203667,3762672,6585,0,2,0
snv_table,GCF_028200115.1,GCF_039760475.1,close_no_recombination,8,2036848,284871,1323813,0,6,0,0,0.0,1.00003159324747,203604,3761250,6585,2,4,0
snv_table,GCF_028200195.1,GCF_028200215.1,close_no_recombination,33,2048381,286445,1331266,8,20,0,0,2.7874564459930312e-05,1.0000174553579222,204702,3782442,6654,0,20,0
snv_table,GCF_028200195.1,GCF_028200225.1,close_no_recombination,4,2048442,286453,1331305,3,1,0,0,1.0452961672473868e-05,1.0000244368186055,204705,3782556,6654,0,1,0
snv_table,GCF_028200195.1,GCF_028200255.1,close_no_recombination,4,2048442,286453,1331305,3,1,0,0,1.0452961672473868e-05,1.0000244368186055,204705,3782556,6654,0,1,0
snv_table,GCF_028200215.1,GCF_028200225.1,close_no_recombination,29,2048462,286449,1331320,5,19,0,0,1.7421602787456446e-05,1.0000034910228348,204718,3782585,6657,0,19,0
snv_table,GCF_028200215.1,GCF_028200255.1,close_no_recombination,29,2048462,286449,1331320,5,19,0,0,1.7421602787456446e-05,1.0000034910228348,204718,3782585,6657,0,19,0
snv_table,GCF_028200225.1,GCF_028200255.1,close_no_recombination,0,2048523,286457,1331359,0,0,0,0,0.0,1.0000104727760188,204721,3782699,6657,0,0,0
snv_table,GCF_028200275.1,GCF_028200355.1,close_no_recombination,0,2045984,286212,1329756,0,0,0,0,0.0,1.00002795130882,204426,3778188,6654,0,0,0
snv_table,GCF_028200275.1,GCF_028200765.1,close_no_recombination,12,2045903,286203,1329705,2,8,0,0,6.968641114982578e-06,1.0000244581643098,204415,3778046,6654,0,8,0
snv_table,GCF_028200275.1,GCF_028200975.1,close_no_recombination,12,2045912,286204,1329710,2,8,0,0,6.968641114982578e-06,1.0000209640675881,204416,3778060,6654,0,8,0
snv_table,GCF_028200275.1,GCF_028394965.1,close_no_recombination,4,2045588,286151,1329500,2,1,0,0,6.968641114982578e-06,1.0000314519257316,204387,3777459,6654,0,1,0
snv_table,GCF_028200275.1,GCF_028394975.1,close_no_recombination,16,2045485,286142,1329432,4,9,0,0,1.3937282229965156e-05,1.0000279581466545,204374,3777268,6654,0,9,0
snv_table,GCF_028200275.1,GCF_028395025.1,close_no_recombination,11,2045912,286204,1329710,2,7,0,0,6.968641114982578e-06,1.0000209640675881,204416,3778060,6654,0,7,0
snv_table,GCF_028200275.1,GCF_028395045.1,close_no_recombination,4,2045588,286151,1329500,2,1,0,0,6.968641114982578e-06,1.0000314519257316,204387,3777459,6654,0,1,0
snv_table,GCF_028200295.1,GCF_028395935.1,close_no_recombination,0,2030537,283964,1319653,0,0,0,0,0.0,1.000021129438943,203024,3749299,6636,0,0,0
snv_table,GCF_028200325.1,GCF_028395935.1,close_no_recombination,1,2030561,283966,1319668,0,0,0,0,0.0,1.0000140861934175,203025,3749340,6639,0,0,0
snv_table,GCF_028200355.1,GCF_028200765.1,close_no_recombination,14,2046046,286224,1329803,3,9,0,0,1.0452961672473868e-05,1.0000209626027168,204421,3778334,6654,0,9,0
snv_table,GCF_028200355.1,GCF_028200975.1,close_no_recombination,12,2046006,286216,1329775,2,8,0,0,6.968641114982578e-06,1.0000139754590938,204422,3778249,6654,0,8,0
snv_table,GCF_028200355.1,GCF_028394965.1,close_no_recombination,4,2045682,286163,1329565,2,1,0,0,6.968641114982578e-06,1.0000244615830838,204393,3777648,6654,0,1,0
snv_table,GCF_028200355.1,GCF_028394975.1,close_no_recombination,18,2045628,286163,1329530,4,10,0,0,1.3937282229965156e-05,1.0000244615830838,204380,3777556,6654,0,10,0
snv_table,GCF_028200355.1,GCF_028395025.1,close_no_recombination,11,2046006,286216,1329775,2,7,0,0,6.968641114982578e-06,1.0000139754590938,204422,3778249,6654,0,7,0
snv_table,GCF_028200355.1,GCF_028395045.1,close_no_recombination,4,2045682,286163,1329565,2,1,0,0,6.968641114982578e-06,1.0000244615830838,204393,3777648,6654,0,1,0
snv_table,GCF_028200475.1,GCF_028200575.1,close_no_recombination,18,2032132,284090,1320673,5,9,0,0,1.0526315789473684e-05,1.0,203247,3752154,6618,0,9,0
snv_table,GCF_028200475.1,GCF_028200895.1,close_no_recombination,4,2031446,283988,1320245,2,2,0,0,7.042253521126761e-06,1.0000070425510936,203186,3750934,6615,0,2,0
snv_table,GCF_028200495.1,GCF_028200515.1,close_no_recombination,11,2033335,284267,1321449,0,10,0,0,0.0,1.0000105534585442,203358,3754365,6624,0,10,0
snv_table,GCF_028200495.1,GCF_028200525.1,close_no_recombination,11,2033500,284293,1321554,0,9,0,0,0.0,1.0000246224845495,203372,3754660,6630,0,9,0
snv_table,GCF_028200495.1,GCF_028200555.1,close_no_recombination,11,2033500,284293,1321554,0,9,0,0,0.0,1.0000246224845495,203372,3754660,6630,0,9,0
snv_table,GCF_028200495.1,GCF_028200745.1,close_no_recombination,9,2033423,284276,1321504,0,8,0,0,0.0,1.000014070832571,203369,3754513,6630,0,8,0
snv_table,GCF_028200495.1,GCF_028200835.1,close_no_recombination,12,2033500,284293,1321554,2,9,0,0,7.017543859649123e-06,1.0000246224845495,203372,3754660,6630,0,9,0
