species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,recomb_len_4D,recomb_len_1D,recomb_diff_4D,recomb_diff_1D,clonal_len_4D,clonal_len_1D,clonal_diff_4D,clonal_diff_1D,clonal_n,clonal_m,clonal_nn,recomb_n,recomb_m,recomb_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn,recomb_mut_n,recomb_mut_m,recomb_mut_nn
snv_table,GCF_021406445.1,GCF_047307865.1,close_recombination,671,2017946,282213,1311413,225,192,8,8,6.367041198501872e-05,0.9491058172373349,14363,64823,204,97,267850,1246590,21,95,191937,3541539,6294,9746,184408,315,3,92,0,2,95,0
snv_table,GCF_021410115.1,GCF_021411025.1,close_recombination,3258,2033380,284344,1321507,1318,609,23,23,5.0228310502283106e-05,0.7690332836282813,65680,300406,1306,531,218664,1021101,12,78,158072,2900077,5154,45177,854598,1443,1,76,1,1,530,0
snv_table,GCF_021410115.1,GCF_028201035.1,close_recombination,1982,2034925,284566,1322505,807,363,7,7,3.4883720930232556e-05,0.905308434598652,26950,125424,798,290,257616,1197081,9,73,184208,3401026,6009,19170,356496,606,3,70,0,0,290,0
snv_table,GCF_021410115.1,GCF_028396085.1,close_recombination,1684,2029695,283846,1319083,676,309,7,7,2.7237354085603113e-05,0.9027782670884916,27600,128867,668,263,256246,1190216,8,46,183065,3381610,5973,19753,366218,630,1,45,0,1,262,0
snv_table,GCF_021410115.1,GCF_028396095.1,close_recombination,1972,2029117,283774,1318717,804,360,6,6,4.633204633204633e-05,0.9113237999252927,25170,116702,791,297,258604,1202015,13,63,184999,3415007,6039,17772,331767,567,1,62,0,1,296,0
snv_table,GCF_021410115.1,GCF_028396185.1,close_recombination,1992,2029564,283828,1318998,811,370,6,6,5.0193050193050195e-05,0.9113618106740702,25160,116638,797,306,258668,1202360,14,64,185044,3415994,6042,17766,331581,567,1,63,0,1,305,0
snv_table,GCF_021410115.1,GCF_047308905.1,close_recombination,6033,2019315,282480,1312303,2421,1092,37,37,0.0001128205128205,0.6893585386576041,87750,402819,2398,976,194730,909484,23,116,140601,2583288,4563,61144,1145333,1980,0,116,0,3,973,0
snv_table,GCF_021410115.1,GCF_051065055.1,close_recombination,1983,2033987,284432,1321905,812,361,7,7,5.038759689922481e-05,0.9048559936997244,27070,125953,798,291,257362,1195952,14,70,184058,3397801,5997,19227,358020,612,1,69,0,0,291,0
snv_table,GCF_021410225.1,GCF_024790525.1,close_recombination,2747,2026825,283447,1317180,1019,679,35,35,0.0001042654028436,0.7435958045066626,72677,335564,996,567,210770,981616,23,112,151486,2788259,5103,51019,954158,1515,1,111,0,5,562,0
snv_table,GCF_021410225.1,GCF_028199465.1,close_recombination,1864,2026541,283439,1317013,695,446,35,35,0.0001063829787234,0.8330187447740078,47329,216756,661,322,236110,1100257,34,124,169743,3125355,5673,32725,616625,918,2,122,0,1,321,0
snv_table,GCF_021410225.1,GCF_028199675.1,close_recombination,1891,2027863,283615,1317858,705,458,36,36,0.0001025641025641,0.8237575586622711,49985,229040,679,348,233630,1088818,26,110,167960,3092866,5628,34637,651496,987,1,109,0,2,346,0
snv_table,GCF_021410225.1,GCF_964238155.1,close_recombination,2390,2048204,286367,1331107,902,610,36,36,8e-05,0.6972870477394393,86690,399084,886,512,199677,932023,16,98,144032,2647294,4743,60685,1134641,1926,0,98,0,5,507,0
snv_table,GCF_021410225.1,GCF_964241015.1,close_recombination,2390,2048204,286367,1331107,902,611,36,36,8e-05,0.6972870477394393,86690,399084,886,512,199677,932023,16,99,144032,2647294,4743,60685,1134641,1926,0,99,0,5,507,0
snv_table,GCF_021410225.1,GCF_964249005.1,close_recombination,2391,2048204,286367,1331107,902,610,36,36,8e-05,0.6972870477394393,86690,399084,886,512,199677,932023,16,98,144032,2647294,4743,60685,1134641,1926,0,98,0,5,507,0
snv_table,GCF_021410585.1,GCF_040911985.1,close_recombination,200,2045856,286134,1329681,74,67,3,3,7.042253521126761e-06,0.9917031880168033,2380,11170,71,26,283754,1318511,3,41,202740,3746190,6603,1714,31763,33,0,41,0,0,26,0
snv_table,GCF_021410705.1,GCF_040928465.1,close_recombination,1118,2013619,281535,1308546,428,275,5,5,7.053941908713692e-05,0.8557728168788961,40610,189962,410,213,240925,1118584,18,62,172031,3178069,5652,29135,539839,912,1,61,0,1,212,0
snv_table,GCF_021410705.1,GCF_040928505.1,close_recombination,1145,2003453,280277,1301973,434,289,5,5,0.0001,0.8549042554330181,40670,190119,409,207,239607,1111854,25,82,170866,3159092,5604,29150,540286,921,3,79,0,1,206,0
snv_table,GCF_021410705.1,GCF_047307425.1,close_recombination,815,2031301,283986,1320155,290,213,6,6,9.16030534351145e-05,0.9209608924383597,22450,102994,264,139,261536,1217161,26,74,187557,3457836,6090,15465,293004,513,1,73,0,2,137,0
snv_table,GCF_021410705.1,GCF_047310325.1,close_recombination,2252,2030152,283787,1319383,851,541,18,18,0.0001220657276995,0.7504219714081336,70830,328477,823,450,212957,990906,28,91,153375,2814351,4992,49568,934270,1593,3,88,0,2,448,0
snv_table,GCF_021411025.1,GCF_028201035.1,close_recombination,1492,2033702,284386,1321721,566,343,23,23,5.3278688524590167e-05,0.8550350579845702,41230,187458,553,274,243156,1134263,13,69,175375,3221690,5724,27895,533585,894,2,66,1,1,273,0
snv_table,GCF_021411025.1,GCF_028396085.1,close_recombination,1963,2028476,283664,1318304,771,423,26,26,5.106382978723405e-05,0.8282686558745558,48720,222557,759,353,234944,1095747,12,70,169327,3112376,5538,33388,633221,1062,0,69,1,2,351,0
snv_table,GCF_021411025.1,GCF_028396095.1,close_recombination,1563,2027920,283603,1317950,591,352,22,22,6.722689075630252e-05,0.8363099120954292,46430,212046,575,289,237173,1105904,16,63,170921,3141220,5571,31744,603359,1035,0,62,1,2,287,0
snv_table,GCF_021411025.1,GCF_028396185.1,close_recombination,1552,2028379,283658,1318239,586,351,21,21,6.751054852320675e-05,0.8349843826015836,46810,213744,570,289,236848,1104495,16,62,170682,3137229,5574,32023,608174,1035,0,61,1,2,287,0
snv_table,GCF_021411025.1,GCF_047308905.1,close_recombination,5012,2019397,282479,1312361,1970,954,41,41,0.0001295336787564,0.6821746041298645,89779,411324,1945,859,192700,901037,25,95,139415,2559139,4557,62336,1169644,1992,1,93,1,2,857,0
snv_table,GCF_021411025.1,GCF_051065055.1,close_recombination,1495,2032764,284252,1321121,571,342,23,23,6.224066390041494e-05,0.8468541997945485,43540,198750,556,274,240712,1122371,15,68,173522,3187978,5613,29655,565596,999,0,67,1,1,273,0
snv_table,GCF_021891045.1,GCF_021891195.1,close_recombination,2035,1947555,272370,1265674,729,500,33,33,0.0001136363636363,0.8164628997319823,49990,231158,695,427,222380,1034516,34,73,159396,2938986,5166,35162,657112,1200,0,73,0,4,423,0
snv_table,GCF_021891045.1,GCF_027660715.1,close_recombination,103,2035127,284602,1322660,30,43,2,2,3.8732394366197184e-05,0.9973928503664767,750,3403,19,14,283852,1319257,11,29,202867,3748286,6618,520,9683,6,0,29,0,0,14,0
snv_table,GCF_021891045.1,GCF_027671015.1,close_recombination,628,2034616,284530,1322335,213,180,14,14,5.747126436781609e-05,0.9186026078093699,23160,107603,195,137,261370,1214732,18,43,186960,3451209,6027,16378,305852,579,1,42,0,1,136,0
snv_table,GCF_021891045.1,GCF_027686305.1,close_recombination,82,2035300,284636,1322774,20,38,1,1,4.210526315789474e-05,0.9995221967706123,140,587,8,12,284496,1322187,12,26,203299,3756641,6621,77,1684,0,0,26,0,0,12,0
snv_table,GCF_021891045.1,GCF_030541685.1,close_recombination,658,2035049,284595,1322609,226,178,14,14,5.747126436781609e-05,0.9182171155501678,23280,108118,208,138,261315,1214491,18,40,186958,3450488,6027,16417,307343,594,0,40,0,0,138,0
snv_table,GCF_021891045.1,GCF_030546205.1,close_recombination,655,2034885,284565,1322498,225,176,14,14,6.153846153846154e-05,0.9159594468750549,23920,111119,206,139,260645,1211379,19,37,186484,3441644,6009,16881,315864,612,0,37,0,0,139,0
snv_table,GCF_021891045.1,GCF_040921925.1,close_recombination,1204,2018951,282454,1312209,414,305,17,17,0.0001056910569105,0.8685662090110248,37130,171719,388,246,245324,1140490,26,59,175485,3240369,5616,26141,488119,897,2,57,0,0,246,0
snv_table,GCF_021891045.1,GCF_040921935.1,close_recombination,1185,2032340,284227,1320861,410,291,18,18,8.502024291497975e-05,0.8678978422176641,37550,173227,389,242,246677,1147634,21,49,176758,3260453,5691,26327,492448,906,0,49,0,1,241,0
snv_table,GCF_021891045.1,GCF_047307925.1,close_recombination,646,2034277,284485,1322130,221,172,14,14,6.513409961685824e-05,0.9181854930839939,23280,108155,201,125,261205,1213975,20,47,186863,3449056,6006,16438,307430,597,3,44,0,0,125,0
snv_table,GCF_021891045.1,GCF_047638235.1,close_recombination,1436,2029525,283861,1319020,492,380,22,22,9.504132231404958e-05,0.8591881237648004,39980,183742,463,321,243881,1135278,29,59,174939,3225282,5613,27814,522434,978,2,57,0,3,318,0
snv_table,GCF_021891195.1,GCF_027660715.1,close_recombination,1967,1947163,272312,1265414,703,484,33,33,9.95475113122172e-05,0.8142498310761186,50590,234235,678,407,221722,1031179,25,77,158690,2929693,5154,35844,665652,1209,0,77,0,4,403,0
snv_table,GCF_021891195.1,GCF_027671015.1,close_recombination,1604,1946826,272259,1265196,580,395,26,26,9.205020920502092e-05,0.8745716395050301,34150,157285,558,318,238109,1107911,22,77,170566,3147587,5580,23932,447137,786,2,75,0,4,314,0
snv_table,GCF_021891195.1,GCF_027686305.1,close_recombination,2022,1947324,272346,1265523,720,494,34,34,0.0001136363636363,0.8070248874593349,52560,243405,695,424,219786,1022118,25,70,157458,2903805,5091,37061,691885,1269,0,70,0,4,420,0
snv_table,GCF_021891195.1,GCF_027686505.1,close_recombination,2005,1946542,272222,1265014,718,485,34,34,0.0001090909090909,0.8073190263828787,52460,242864,694,410,219762,1022150,24,75,157419,2903937,5094,37047,690288,1257,1,74,0,4,406,0
snv_table,GCF_021891195.1,GCF_030541685.1,close_recombination,1557,1947259,272324,1265470,567,378,25,25,9.205020920502092e-05,0.876896637828469,33530,154390,544,312,238794,1111080,23,66,171044,3156595,5601,23491,438899,780,1,65,0,3,309,0
snv_table,GCF_021891195.1,GCF_030546205.1,close_recombination,1556,1947095,272294,1265359,568,376,25,25,9.205020920502092e-05,0.8743123241790124,34230,157439,546,313,238064,1107920,22,63,170614,3147569,5577,23911,447602,804,1,62,0,3,310,0
snv_table,GCF_021891195.1,GCF_040921925.1,close_recombination,1219,1932159,270313,1255717,457,295,21,21,7.024793388429752e-05,0.8916700269687362,29290,134640,440,232,241023,1121077,17,63,172396,3185201,5634,20503,382742,675,1,62,0,5,227,0
snv_table,GCF_021891195.1,GCF_040921935.1,close_recombination,1217,1944804,271991,1263880,457,290,20,20,8.19672131147541e-05,0.8946251898040743,28670,131793,437,226,243321,1132087,20,64,174223,3216323,5715,20049,374661,669,1,63,0,4,222,0
snv_table,GCF_021891195.1,GCF_047307925.1,close_recombination,1562,1946414,272201,1264947,567,381,25,25,9.205020920502092e-05,0.8767050819063854,33570,154705,545,313,238631,1110242,22,68,170906,3154231,5589,23557,439778,780,2,66,0,5,308,0
snv_table,GCF_021891195.1,GCF_047308905.1,close_recombination,5002,1932482,270334,1255808,1933,1017,42,42,0.0001311475409836,0.6758676304127487,87624,403039,1909,904,182710,852769,24,113,131894,2422033,4380,61095,1146084,1938,2,111,0,5,899,0
snv_table,GCF_021891195.1,GCF_047638235.1,close_recombination,1283,1942162,271646,1262155,461,338,22,22,0.0001142857142857,0.900804723794939,26950,124509,432,262,244696,1137646,29,76,175009,3232181,5748,18944,353956,627,3,73,0,4,258,0
snv_table,GCF_021891215.1,GCF_047308005.1,close_recombination,587,2030002,284001,1319416,210,158,9,9,7.434944237918216e-05,0.9452431505522868,15560,71885,190,102,268441,1247531,20,56,191942,3544426,6225,10932,204372,351,2,54,0,0,102,0
snv_table,GCF_021891245.1,GCF_028199635.1,close_recombination,2906,2047069,286283,1330343,1108,656,31,31,0.0001139896373056,0.670769832648114,94260,435633,1085,561,192023,894710,23,95,138429,2541111,4590,66069,1238712,2118,3,92,0,3,557,1
snv_table,GCF_021891245.1,GCF_028200395.1,close_recombination,2976,2046971,286269,1330280,1128,677,32,32,0.000109375,0.669195756438874,94700,437535,1107,583,191569,892745,21,94,138149,2535517,4569,66337,1244135,2133,3,91,0,4,578,1
snv_table,GCF_021891245.1,GCF_047309325.1,close_recombination,2656,2046317,286205,1329868,972,621,15,15,0.0001287128712871,0.7034118900787897,84890,394815,945,516,201315,935053,27,105,143739,2656671,4749,60701,1121812,1932,3,102,0,4,512,0
snv_table,GCF_021891245.1,GCF_964238335.1,close_recombination,2638,2047242,286289,1330455,968,606,15,15,0.000105,0.6970927978371506,86720,402895,947,518,199569,927560,21,88,142701,2635239,4740,61834,1144898,1953,4,84,0,4,514,0
snv_table,GCF_021891245.1,GCF_964238845.1,close_recombination,2797,2047262,286294,1330470,1035,639,16,16,0.0001139896373056,0.6736781071206522,93430,434429,1012,553,192864,896041,23,86,137694,2545902,4527,66843,1234284,2160,4,82,0,4,549,0
snv_table,GCF_021891295.1,GCF_028201295.1,close_recombination,2961,2046314,286066,1329899,1115,673,39,39,8.290155440414508e-05,0.672397278949613,93720,433591,1098,584,192346,896308,17,89,138223,2546003,4698,66348,1232442,1983,1,88,0,1,583,0
snv_table,GCF_022135985.1,GCF_028199515.1,close_recombination,1454,2050746,286730,1332790,552,342,23,23,8.097165991902834e-05,0.8593101524081889,40340,185583,532,264,246390,1147207,20,78,176859,3259023,5739,28127,527683,939,2,76,0,2,262,0
snv_table,GCF_022135985.1,GCF_028201265.1,close_recombination,956,2049572,286541,1332028,367,213,16,16,6.94980694980695e-05,0.9017208706607431,28170,130356,349,155,258371,1201672,18,58,185036,3413947,6033,19852,370571,645,2,56,0,1,154,0
snv_table,GCF_023668565.1,GCF_023668715.1,close_recombination,5,2045447,286120,1329438,2,1,1,1,0.0,0.9997902977771564,60,205,2,0,286060,1329233,0,1,204452,3776632,6615,28,587,0,0,1,0,0,0,0
snv_table,GCF_023668565.1,GCF_023669385.1,close_recombination,8,2045295,286086,1329329,2,3,1,1,0.0,0.9998042546646813,60,205,2,0,286026,1329124,0,3,204422,3776335,6615,28,587,0,0,3,0,0,0,0
snv_table,GCF_023668565.1,GCF_023669405.1,close_recombination,11,2046383,286224,1330037,2,7,1,1,0.0,0.9998113365755492,60,205,2,0,286164,1329832,0,7,204546,3778332,6618,28,587,0,1,6,0,0,0,0
snv_table,GCF_023668565.1,GCF_023669435.1,close_recombination,28,2046145,286225,1329896,7,8,1,1,0.0,0.9999475936763036,20,98,7,5,286205,1329798,0,3,204497,3778294,6603,14,280,0,0,3,0,0,5,0
snv_table,GCF_023668585.1,GCF_023668715.1,close_recombination,5,2045467,286122,1329452,2,1,1,1,0.0,0.9998182593439162,60,205,2,0,286062,1329247,0,1,204453,3776673,6615,28,587,0,0,1,0,0,0,0
snv_table,GCF_023668585.1,GCF_023669385.1,close_recombination,8,2045315,286088,1329343,2,3,1,1,0.0,0.9997972651771483,60,205,2,0,286028,1329138,0,3,204423,3776376,6615,28,587,0,0,3,0,0,0,0
snv_table,GCF_023668585.1,GCF_023669405.1,close_recombination,11,2046194,286199,1329915,2,7,1,1,0.0,0.9997938497339264,60,205,2,0,286139,1329710,0,7,204532,3777980,6618,28,587,0,1,6,0,0,0,0
snv_table,GCF_023668585.1,GCF_023669435.1,close_recombination,28,2045716,286164,1329617,7,8,1,1,0.0,0.9999510770047945,20,100,7,5,286144,1329517,0,3,204467,3777481,6603,14,286,0,0,3,0,0,5,0
snv_table,GCF_023668665.1,GCF_023669435.1,close_recombination,35,2045974,286196,1329790,10,12,2,2,3.484320557491289e-06,0.9996995066318187,90,326,9,5,286106,1329464,1,7,204458,3777334,6600,43,932,3,0,7,0,0,5,0
snv_table,GCF_023668715.1,GCF_023669435.1,close_recombination,27,2044906,286073,1329096,9,7,2,2,0.0,0.9997098642654147,90,347,9,5,285983,1328749,0,2,204350,3775306,6591,50,982,9,0,2,0,0,5,0
snv_table,GCF_023669385.1,GCF_023669435.1,close_recombination,24,2044699,286031,1328951,9,5,2,2,0.0,0.9997517751572382,80,307,9,5,285951,1328644,0,0,204321,3775008,6603,44,877,0,0,0,0,0,5,0
snv_table,GCF_023669405.1,GCF_023669435.1,close_recombination,28,2045657,286157,1329580,9,9,2,2,0.0,0.999730916944195,80,312,9,4,286077,1329268,0,5,204428,3776779,6597,47,883,6,1,4,0,0,4,0
snv_table,GCF_024022975.1,GCF_024759565.1,close_recombination,2154,2017790,282096,1311231,774,563,36,36,0.0001284403669724,0.774559015370654,63600,295638,741,420,218496,1015593,33,143,156537,2885157,5085,45003,840432,1479,1,142,0,2,418,0
snv_table,GCF_024022975.1,GCF_024789245.1,close_recombination,2169,2013490,281537,1308412,775,576,36,36,0.0001402714932126,0.7857581774331616,60320,280452,739,416,221217,1027960,36,160,158388,2920371,5121,42684,797265,1407,1,157,2,2,414,0
snv_table,GCF_024047355.1,GCF_028199355.1,close_recombination,1442,2046027,286049,1329710,544,351,17,17,0.0001166666666666,0.8414642246608098,45350,210527,513,261,240699,1119183,31,90,172378,3179432,5739,32132,598495,954,1,89,0,4,256,1
snv_table,GCF_024047355.1,GCF_028200155.1,close_recombination,1512,2045934,286036,1329651,564,373,18,18,0.0001083333333333,0.84087317680292,45520,211248,535,286,240516,1118403,29,87,172265,3177205,5739,32231,600559,954,1,86,0,5,280,1
snv_table,GCF_024047355.1,GCF_028200165.1,close_recombination,1432,2046095,286060,1329757,541,345,17,17,0.0001083333333333,0.8414318674403971,45360,210595,512,261,240700,1119162,29,84,172370,3179377,5739,32143,598688,954,1,83,0,4,256,1
snv_table,GCF_024047355.1,GCF_964252195.1,close_recombination,1388,2049166,286511,1331769,507,330,21,21,0.000112970711297,0.8338946846717927,47600,219888,480,232,238911,1111881,27,98,171406,3158639,5598,33413,625174,1077,0,97,1,4,227,1
snv_table,GCF_024047375.1,GCF_024461205.1,close_recombination,3411,2043622,285734,1328143,1283,811,26,26,0.0001182266009852,0.710275990956624,82790,382155,1259,716,202944,945988,24,95,145876,2687168,4920,58384,1086299,1782,2,93,0,5,711,0
snv_table,GCF_024047375.1,GCF_024461385.1,close_recombination,3147,2043766,285755,1328242,1198,735,24,24,0.0001116504854368,0.7194274815838743,80180,369989,1175,643,205575,958253,23,92,147829,2721947,4983,56447,1051792,1728,1,91,0,3,640,0
snv_table,GCF_024047375.1,GCF_028396205.1,close_recombination,3673,2044564,285878,1328753,1379,856,25,25,0.0001153846153846,0.6393286646751412,103110,475977,1354,763,182768,852776,25,93,131667,2422149,4512,72723,1353003,2205,2,91,0,3,760,0
snv_table,GCF_024047375.1,GCF_039760295.1,close_recombination,3551,2047144,286192,1330434,1346,829,30,30,8.290155440414508e-05,0.6735687929781405,93430,431221,1330,730,192762,899213,16,99,138870,2554038,4731,65735,1225948,1980,5,94,0,3,727,0
snv_table,GCF_024047375.1,GCF_039760315.1,close_recombination,3558,2047198,286197,1330475,1348,830,30,30,9.32642487046632e-05,0.6739064350779358,93330,430651,1330,731,192867,899824,18,99,138965,2555770,4737,65645,1224328,1980,5,94,0,3,728,0
snv_table,GCF_024047375.1,GCF_039760335.1,close_recombination,3572,2047440,286250,1330632,1350,843,30,30,0.0001088082901554,0.6736419213973799,93420,431010,1329,738,192830,899622,21,105,138946,2555180,4740,65676,1225377,1977,6,99,0,3,735,0
snv_table,GCF_024047375.1,GCF_040098345.1,close_recombination,4509,2043523,285743,1328089,1760,887,29,29,8.737864077669902e-05,0.7184078000160984,80470,370675,1742,776,205273,957414,18,111,147965,2719279,4998,56282,1054033,1710,1,110,0,4,772,0
snv_table,GCF_024461205.1,GCF_024461385.1,close_recombination,312,2044725,285870,1328859,109,86,2,2,7.067137809187279e-06,0.9874418441949138,3590,16175,107,80,282280,1312684,2,6,202047,3729345,6660,2327,46117,81,1,5,0,2,78,0
snv_table,GCF_024461205.1,GCF_028396205.1,close_recombination,2596,2039805,285224,1325663,976,640,20,20,0.000167487684729,0.7108798698566741,82470,379284,942,530,202754,946379,34,110,146207,2688058,4872,57704,1078315,1833,2,108,0,2,528,0
snv_table,GCF_024461205.1,GCF_028396285.1,close_recombination,2593,2039783,285222,1325649,976,638,20,20,0.000167487684729,0.7108848546044835,82470,379284,942,530,202752,946365,34,108,146205,2688018,4872,57704,1078315,1833,2,106,0,2,528,0
snv_table,GCF_024461205.1,GCF_039760295.1,close_recombination,2292,2041622,285419,1326853,844,571,15,15,0.0001396396396396,0.777313353350688,63560,291363,813,465,221859,1035490,31,106,160138,2941082,5250,43936,828692,1461,5,101,0,2,463,0
snv_table,GCF_024461205.1,GCF_039760315.1,close_recombination,2298,2041610,285417,1326848,845,573,15,15,0.0001434977578475,0.7845713464860187,61490,282324,808,462,223927,1044524,37,111,161472,2966790,5310,42600,802971,1401,5,106,0,2,460,0
snv_table,GCF_024461205.1,GCF_039760335.1,close_recombination,2311,2042637,285587,1327511,847,584,15,15,0.0001651785714285,0.782458585299751,62130,285201,809,469,223457,1042310,38,115,161131,2960501,5298,43009,811181,1413,6,109,0,2,467,0
snv_table,GCF_024461205.1,GCF_040095755.1,close_recombination,4091,2039077,285080,1325186,1511,975,19,19,0.0001612903225806,0.6536060053318367,98750,456258,1478,863,186330,868928,33,112,134289,2467974,4521,69495,1297137,2142,2,110,0,4,859,0
snv_table,GCF_024461205.1,GCF_040098345.1,close_recombination,1915,2038118,284994,1324575,738,344,5,5,6.934306569343065e-05,0.9613886608139118,11010,50052,719,247,273984,1274523,19,97,196348,3620744,6477,7381,142541,234,1,96,0,3,244,0
snv_table,GCF_024461385.1,GCF_028396205.1,close_recombination,2293,2039924,285242,1325745,867,559,17,17,0.0001770334928229,0.7298013616508088,77080,355059,830,444,208162,970686,37,115,149720,2757343,4995,54203,1009261,1713,1,114,0,0,444,0
snv_table,GCF_024461385.1,GCF_028396285.1,close_recombination,2290,2039902,285240,1325731,867,557,17,17,0.0001770334928229,0.7297714205581265,77080,355059,830,444,208160,970672,37,113,149718,2757303,4995,54203,1009261,1713,1,112,0,0,444,0
snv_table,GCF_024461385.1,GCF_039760295.1,close_recombination,1990,2041732,285436,1326930,735,489,13,13,0.0001283185840707,0.789809274233103,60000,275282,705,385,225436,1051648,30,104,162487,2987123,5334,41598,782868,1380,4,100,0,0,385,0
snv_table,GCF_024461385.1,GCF_039760315.1,close_recombination,1996,2041745,285437,1326942,736,491,13,13,0.0001453744493392,0.7971636473197238,57900,266126,699,382,227537,1060816,37,109,163812,3013236,5400,40275,756783,1320,4,105,0,0,382,0
snv_table,GCF_024461385.1,GCF_039760335.1,close_recombination,2009,2042781,285608,1327610,738,502,13,13,0.0001578947368421,0.7950757681857651,58530,268970,701,387,227078,1058640,37,115,163478,3007054,5388,40678,764900,1332,5,110,0,0,387,0
snv_table,GCF_024461385.1,GCF_040095755.1,close_recombination,4268,2038090,284951,1324543,1576,1018,21,21,0.0001505376344086,0.6495502735558043,99870,461134,1548,913,185081,863409,28,105,133504,2452244,4479,70167,1311039,2196,1,104,0,4,909,0
snv_table,GCF_024461385.1,GCF_040098345.1,close_recombination,1611,2038231,285009,1324654,629,262,3,3,6.474820143884892e-05,0.9739692430765344,7420,33872,611,168,277589,1290782,18,94,198688,3667091,6567,5055,96408,153,0,94,0,1,167,0
snv_table,GCF_024463175.1,GCF_029076805.1,close_recombination,12,2040117,285283,1325890,6,3,1,1,3.496503496503497e-06,0.9997791666520612,70,311,5,1,285213,1325579,1,2,203853,3766272,6612,30,903,0,0,2,0,0,1,0
snv_table,GCF_024758205.1,GCF_028199455.1,close_recombination,1641,2017963,282187,1311420,579,401,29,29,4.090909090909091e-05,0.7794831087186865,62230,284461,570,341,219957,1026959,9,60,158924,2916739,5214,42763,809261,1359,0,60,0,4,336,1
snv_table,GCF_024758205.1,GCF_028200305.1,close_recombination,1648,2017948,282185,1311410,582,403,33,33,3.125e-05,0.7938054822191116,58190,266158,575,340,223995,1045252,7,63,161680,2968790,5286,40006,757181,1287,0,63,0,4,335,1
snv_table,GCF_024758205.1,GCF_028200405.1,close_recombination,1574,2018270,282254,1311592,556,386,27,27,3.703703703703704e-05,0.7627172688429571,66980,307112,547,327,215274,1004480,9,59,155443,2852936,5061,46249,873569,1518,0,59,0,3,323,1
snv_table,GCF_024758205.1,GCF_964084965.1,close_recombination,974,2020069,282486,1312771,331,267,14,14,9.67741935483871e-05,0.8751584149302974,35270,161496,306,224,247216,1151275,25,43,177791,3270202,5832,24082,459635,771,0,43,0,0,223,1
snv_table,GCF_024790525.1,GCF_028199465.1,close_recombination,1500,2026485,283435,1316984,552,366,8,8,6.910569105691057e-05,0.8653835976502549,38160,175070,534,323,245275,1141914,18,43,176004,3243999,5739,26433,497910,867,1,42,0,2,321,0
snv_table,GCF_024790525.1,GCF_028199675.1,close_recombination,1527,2027736,283596,1317784,561,378,8,8,6.477732793522267e-05,0.8684537158493068,37310,171405,543,331,246286,1146379,18,47,176699,3256630,5808,25864,487529,822,1,46,0,2,329,0
snv_table,GCF_027660715.1,GCF_027671015.1,close_recombination,639,2034475,284507,1322241,213,181,15,15,2.6923076923076923e-05,0.9109441946946824,25340,117583,206,131,259167,1204658,7,50,185398,3422591,5985,17936,334192,621,1,49,0,1,130,0
snv_table,GCF_027660715.1,GCF_027686305.1,close_recombination,88,2034834,284569,1322472,20,35,1,1,2.464788732394366e-05,0.997859921495314,610,2835,13,5,283959,1319637,7,30,202901,3749395,6615,445,8054,6,0,30,0,0,5,0
snv_table,GCF_027660715.1,GCF_027686505.1,close_recombination,79,2034460,284506,1322230,21,30,1,1,2.8169014084507043e-05,0.9978699921970011,610,2835,13,5,283896,1319395,8,25,202871,3748708,6606,445,8054,6,1,24,0,0,5,0
snv_table,GCF_027660715.1,GCF_030541685.1,close_recombination,593,2034866,284567,1322487,200,165,15,15,2.6717557251908397e-05,0.9183426047292904,23240,107703,193,125,261327,1214784,7,40,187016,3451303,6033,16352,306172,585,0,40,0,0,125,0
snv_table,GCF_027660715.1,GCF_030546205.1,close_recombination,592,2034702,284537,1322376,201,163,14,14,4.9429657794676805e-05,0.9234299932873404,21790,101197,188,121,262747,1221179,13,42,187968,3469518,6051,15390,287634,567,0,42,0,0,121,0
snv_table,GCF_027660715.1,GCF_040921925.1,close_recombination,1215,2018768,282426,1312087,415,305,19,19,6.910569105691057e-05,0.8683336520008781,37190,171828,398,243,245236,1140259,17,62,175472,3239692,5613,26147,488440,897,1,61,0,1,242,0
snv_table,GCF_027660715.1,GCF_040921935.1,close_recombination,1211,2032225,284209,1320782,415,299,20,20,4.858299595141701e-05,0.8668972481518882,37830,174656,403,242,246379,1146126,12,57,176507,3256180,5691,26575,496490,903,0,57,0,1,241,0
snv_table,GCF_027660715.1,GCF_047307925.1,close_recombination,598,2034010,284445,1321955,199,169,14,14,4.9429657794676805e-05,0.9244317882191636,21500,99881,186,120,262945,1222074,13,49,188087,3472087,6048,15202,283889,552,3,46,0,0,120,0
snv_table,GCF_027660715.1,GCF_047638235.1,close_recombination,1369,2029151,283805,1318772,465,366,24,24,6.122448979591836e-05,0.8639382674723842,38620,177813,447,298,245185,1140959,18,68,175752,3241491,5634,26979,505503,957,2,66,0,3,295,0
snv_table,GCF_027671015.1,GCF_027686305.1,close_recombination,617,2034290,284492,1322124,203,175,14,14,4.580152671755725e-05,0.9212561337401404,22410,104119,188,133,262082,1218005,15,42,187451,3460537,6027,15845,295936,576,1,41,0,1,132,0
