index,sample_1,sample_2,identical_fraction,num_blocks,num_identical_blocks
33033,GCF_021410705.1,GCF_028201115.1,0.029082774049217,447,13
33034,GCF_021410705.1,GCF_028201135.1,0.0200445434298441,449,9
33035,GCF_021410705.1,GCF_028201145.1,0.022573363431151242,443,10
33036,GCF_021410705.1,GCF_028201155.1,0.022271714922048998,449,10
33037,GCF_021410705.1,GCF_028201165.1,0.02702702702702703,444,12
33038,GCF_021410705.1,GCF_028201215.1,0.026726057906458798,449,12
33039,GCF_021410705.1,GCF_028201235.1,0.031042128603104215,451,14
33040,GCF_021410705.1,GCF_028201255.1,0.011312217194570135,442,5
33041,GCF_021410705.1,GCF_028201265.1,0.03111111111111111,450,14
33042,GCF_021410705.1,GCF_028201295.1,0.019955654101995565,451,9
33043,GCF_021410705.1,GCF_028201315.1,0.026785714285714284,448,12
33044,GCF_021410705.1,GCF_028201355.1,0.034013605442176874,441,15
33045,GCF_021410705.1,GCF_028201375.1,0.031746031746031744,441,14
33046,GCF_021410705.1,GCF_028394625.1,0.03991130820399113,451,18
33047,GCF_021410705.1,GCF_028394645.1,0.037694013303769404,451,17
33048,GCF_021410705.1,GCF_028394655.1,0.028824833702882482,451,13
33049,GCF_021410705.1,GCF_028394725.1,0.028824833702882482,451,13
33050,GCF_021410705.1,GCF_028394795.1,0.033707865168539325,445,15
33051,GCF_021410705.1,GCF_028394825.1,0.011013215859030838,454,5
33052,GCF_021410705.1,GCF_028394835.1,0.017897091722595078,447,8
33053,GCF_021410705.1,GCF_028394965.1,0.01126126126126126,444,5
33054,GCF_021410705.1,GCF_028394975.1,0.01126126126126126,444,5
33055,GCF_021410705.1,GCF_028395025.1,0.01580135440180587,443,7
33056,GCF_021410705.1,GCF_028395045.1,0.013513513513513514,444,6
33057,GCF_021410705.1,GCF_028395165.1,0.028634361233480177,454,13
33058,GCF_021410705.1,GCF_028395175.1,0.02631578947368421,456,12
33059,GCF_021410705.1,GCF_028395205.1,0.026373626373626374,455,12
33060,GCF_021410705.1,GCF_028395215.1,0.02197802197802198,455,10
33061,GCF_021410705.1,GCF_028395235.1,0.02857142857142857,455,13
33062,GCF_021410705.1,GCF_028395285.1,0.024175824175824177,455,11
33063,GCF_021410705.1,GCF_028395295.1,0.019867549668874173,453,9
33064,GCF_021410705.1,GCF_028395405.1,0.019867549668874173,453,9
33065,GCF_021410705.1,GCF_028395425.1,0.017660044150110375,453,8
33066,GCF_021410705.1,GCF_028395455.1,0.024336283185840708,452,11
33067,GCF_021410705.1,GCF_028395505.1,0.02207505518763797,453,10
33068,GCF_021410705.1,GCF_028395525.1,0.019867549668874173,453,9
33069,GCF_021410705.1,GCF_028395605.1,0.019867549668874173,453,9
33070,GCF_021410705.1,GCF_028395635.1,0.02207505518763797,453,10
33071,GCF_021410705.1,GCF_028395655.1,0.019955654101995565,451,9
33072,GCF_021410705.1,GCF_028395705.1,0.019955654101995565,451,9
33073,GCF_021410705.1,GCF_028395745.1,0.01991150442477876,452,9
33074,GCF_021410705.1,GCF_028395765.1,0.01991150442477876,452,9
33075,GCF_021410705.1,GCF_028395805.1,0.022222222222222223,450,10
33076,GCF_021410705.1,GCF_028395835.1,0.024336283185840708,452,11
33077,GCF_021410705.1,GCF_028395935.1,0.029345372460496615,443,13
33078,GCF_021410705.1,GCF_028395955.1,0.01991150442477876,452,9
33079,GCF_021410705.1,GCF_028396005.1,0.024282560706401765,453,11
33080,GCF_021410705.1,GCF_028396015.1,0.033707865168539325,445,15
33081,GCF_021410705.1,GCF_028396085.1,0.017543859649122806,456,8
33082,GCF_021410705.1,GCF_028396095.1,0.021929824561403508,456,10
33083,GCF_021410705.1,GCF_028396185.1,0.026373626373626374,455,12
33084,GCF_021410705.1,GCF_028396205.1,0.017467248908296942,458,8
33085,GCF_021410705.1,GCF_028396215.1,0.03619909502262444,442,16
33086,GCF_021410705.1,GCF_028396285.1,0.017467248908296942,458,8
33087,GCF_021410705.1,GCF_028538915.1,0.030837004405286344,454,14
33088,GCF_021410705.1,GCF_029076805.1,0.013215859030837005,454,6
33089,GCF_021410705.1,GCF_030541685.1,0.020224719101123594,445,9
33090,GCF_021410705.1,GCF_030546205.1,0.020224719101123594,445,9
33091,GCF_021410705.1,GCF_036419465.1,0.011013215859030838,454,5
33092,GCF_021410705.1,GCF_039734225.1,0.006756756756756757,444,3
33093,GCF_021410705.1,GCF_039760255.1,0.033482142857142856,448,15
33094,GCF_021410705.1,GCF_039760295.1,0.03282275711159737,457,15
33095,GCF_021410705.1,GCF_039760315.1,0.03289473684210526,456,15
33096,GCF_021410705.1,GCF_039760335.1,0.03289473684210526,456,15
33097,GCF_021410705.1,GCF_039760355.1,0.008988764044943821,445,4
33098,GCF_021410705.1,GCF_039760375.1,0.008968609865470852,446,4
33099,GCF_021410705.1,GCF_039760395.1,0.011210762331838564,446,5
33100,GCF_021410705.1,GCF_039760415.1,0.011210762331838564,446,5
33101,GCF_021410705.1,GCF_039760425.1,0.03325942350332594,451,15
33102,GCF_021410705.1,GCF_039760475.1,0.008988764044943821,445,4
33103,GCF_021410705.1,GCF_040094775.1,0.08114035087719298,456,37
33104,GCF_021410705.1,GCF_040095755.1,0.006607929515418502,454,3
33105,GCF_021410705.1,GCF_040095815.1,0.013544018058690745,443,6
33106,GCF_021410705.1,GCF_040097405.1,0.01348314606741573,445,6
33107,GCF_021410705.1,GCF_040097525.1,0.022222222222222223,450,10
33108,GCF_021410705.1,GCF_040098345.1,0.022123893805309734,452,10
33109,GCF_021410705.1,GCF_040911805.1,0.013245033112582781,453,6
33110,GCF_021410705.1,GCF_040911865.1,0.010964912280701754,456,5
33111,GCF_021410705.1,GCF_040911905.1,0.013363028953229399,449,6
33112,GCF_021410705.1,GCF_040911985.1,0.02850877192982456,456,13
33113,GCF_021410705.1,GCF_040912125.1,0.030634573304157548,457,14
33114,GCF_021410705.1,GCF_040918105.1,0.011312217194570135,442,5
33115,GCF_021410705.1,GCF_040918145.1,0.013605442176870748,441,6
33116,GCF_021410705.1,GCF_040918225.1,0.008830022075055188,453,4
33117,GCF_021410705.1,GCF_040918305.1,0.01366742596810934,439,6
33118,GCF_021410705.1,GCF_040918325.1,0.035634743875278395,449,16
33119,GCF_021410705.1,GCF_040918345.1,0.0334075723830735,449,15
33120,GCF_021410705.1,GCF_040918365.1,0.013636363636363636,440,6
33121,GCF_021410705.1,GCF_040921925.1,0.022573363431151242,443,10
33122,GCF_021410705.1,GCF_040921935.1,0.026905829596412557,446,12
33123,GCF_021410705.1,GCF_040921965.1,0.02247191011235955,445,10
33124,GCF_021410705.1,GCF_040922005.1,0.035794183445190156,447,16
33125,GCF_021410705.1,GCF_040922025.1,0.013422818791946308,447,6
33126,GCF_021410705.1,GCF_040922045.1,0.006726457399103139,446,3
33127,GCF_021410705.1,GCF_040922065.1,0.006726457399103139,446,3
33128,GCF_021410705.1,GCF_040928345.1,0.04139433551198257,459,19
33129,GCF_021410705.1,GCF_040928365.1,0.032679738562091505,459,15
33130,GCF_021410705.1,GCF_040928465.1,0.7597402597402597,462,351
33131,GCF_021410705.1,GCF_040928505.1,0.7429193899782135,459,341
33132,GCF_021410705.1,GCF_046861415.1,0.03571428571428571,448,16
33133,GCF_021410705.1,GCF_047307265.1,0.38095238095238093,462,176
33134,GCF_021410705.1,GCF_047307325.1,0.36363636363636365,462,168
33135,GCF_021410705.1,GCF_047307425.1,0.8160676532769556,473,386
33136,GCF_021410705.1,GCF_047307725.1,0.024498886414253896,449,11
33137,GCF_021410705.1,GCF_047307865.1,0.0066815144766146995,449,3
33138,GCF_021410705.1,GCF_047307925.1,0.020224719101123594,445,9
33139,GCF_021410705.1,GCF_047308005.1,0.024886877828054297,442,11
33140,GCF_021410705.1,GCF_047308905.1,0.024830699774266364,443,11
33141,GCF_021410705.1,GCF_047309325.1,0.12882096069868995,458,59
33142,GCF_021410705.1,GCF_047309505.1,0.020089285714285716,448,9
33143,GCF_021410705.1,GCF_047310225.1,0.026373626373626374,455,12
33144,GCF_021410705.1,GCF_047310325.1,0.6330472103004292,466,295
33145,GCF_021410705.1,GCF_047311065.1,0.10239651416122005,459,47
33146,GCF_021410705.1,GCF_047311225.1,0.028953229398663696,449,13
33147,GCF_021410705.1,GCF_047638235.1,0.015555555555555555,450,7
33148,GCF_021410705.1,GCF_047777885.1,0.18828451882845187,478,90
33149,GCF_021410705.1,GCF_047948285.1,0.037199124726477024,457,17
33150,GCF_021410705.1,GCF_048453055.1,0.10615711252653928,471,50
33151,GCF_021410705.1,GCF_048453085.1,0.0022988505747126436,435,1
33152,GCF_021410705.1,GCF_051065055.1,0.02666666666666667,450,12
33153,GCF_021410705.1,GCF_900445545.1,0.03982300884955752,452,18
33154,GCF_021410705.1,GCF_964084965.1,0.024719101123595506,445,11
33155,GCF_021410705.1,GCF_964238155.1,0.02412280701754386,456,11
33156,GCF_021410705.1,GCF_964238335.1,0.1222707423580786,458,56
33157,GCF_021410705.1,GCF_964238845.1,0.12663755458515283,458,58
33158,GCF_021410705.1,GCF_964240005.1,0.024390243902439025,451,11
33159,GCF_021410705.1,GCF_964241015.1,0.028446389496717725,457,13
33160,GCF_021410705.1,GCF_964242805.1,0.015873015873015872,441,7
33161,GCF_021410705.1,GCF_964242985.1,0.024336283185840708,452,11
33162,GCF_021410705.1,GCF_964243165.1,0.02702702702702703,444,12
33163,GCF_021410705.1,GCF_964243285.1,0.02252252252252252,444,10
33164,GCF_021410705.1,GCF_964243735.1,0.013544018058690745,443,6
33165,GCF_021410705.1,GCF_964245055.1,0.026607538802660754,451,12
33166,GCF_021410705.1,GCF_964245225.1,0.026607538802660754,451,12
33167,GCF_021410705.1,GCF_964245285.1,0.011337868480725623,441,5
33168,GCF_021410705.1,GCF_964246425.1,0.046153846153846156,455,21
33169,GCF_021410705.1,GCF_964248235.1,0.028824833702882482,451,13
33170,GCF_021410705.1,GCF_964248265.1,0.026607538802660754,451,12
33171,GCF_021410705.1,GCF_964249005.1,0.028446389496717725,457,13
33172,GCF_021410705.1,GCF_964249125.1,0.013605442176870748,441,6
33173,GCF_021410705.1,GCF_964249975.1,0.0044943820224719105,445,2
33174,GCF_021410705.1,GCF_964250055.1,0.011337868480725623,441,5
33175,GCF_021410705.1,GCF_964251225.1,0.024336283185840708,452,11
33176,GCF_021410705.1,GCF_964251715.1,0.039647577092511016,454,18
33177,GCF_021410705.1,GCF_964252045.1,0.011337868480725623,441,5
33178,GCF_021410705.1,GCF_964252195.1,0.022222222222222223,450,10
33179,GCF_021410705.1,GCF_964252495.1,0.011312217194570135,442,5
33180,GCF_021411025.1,GCF_021412685.1,0.026200873362445413,458,12
33181,GCF_021411025.1,GCF_021531335.1,0.042316258351893093,449,19
33182,GCF_021411025.1,GCF_021891035.1,0.025,440,11
33183,GCF_021411025.1,GCF_021891045.1,0.43073593073593075,462,199
33184,GCF_021411025.1,GCF_021891195.1,0.4177777777777778,450,188
33185,GCF_021411025.1,GCF_021891215.1,0.026905829596412557,446,12
33186,GCF_021411025.1,GCF_021891245.1,0.017391304347826087,460,8
33187,GCF_021411025.1,GCF_021891295.1,0.026373626373626374,455,12
33188,GCF_021411025.1,GCF_021891395.1,0.019693654266958426,457,9
33189,GCF_021411025.1,GCF_022135705.1,0.015659955257270694,447,7
33190,GCF_021411025.1,GCF_022135865.1,0.013422818791946308,447,6
33191,GCF_021411025.1,GCF_022135985.1,0.013215859030837005,454,6
33192,GCF_021411025.1,GCF_023668145.1,0.026845637583892617,447,12
33193,GCF_021411025.1,GCF_023668185.1,0.03355704697986577,447,15
33194,GCF_021411025.1,GCF_023668565.1,0.03111111111111111,450,14
33195,GCF_021411025.1,GCF_023668585.1,0.03111111111111111,450,14
33196,GCF_021411025.1,GCF_023668665.1,0.03333333333333333,450,15
33197,GCF_021411025.1,GCF_023668715.1,0.03333333333333333,450,15
33198,GCF_021411025.1,GCF_023668875.1,0.024608501118568233,447,11
33199,GCF_021411025.1,GCF_023669045.1,0.026845637583892617,447,12
33200,GCF_021411025.1,GCF_023669145.1,0.03131991051454139,447,14
33201,GCF_021411025.1,GCF_023669285.1,0.03131991051454139,447,14
33202,GCF_021411025.1,GCF_023669385.1,0.026785714285714284,448,12
33203,GCF_021411025.1,GCF_023669405.1,0.03333333333333333,450,15
33204,GCF_021411025.1,GCF_023669435.1,0.03111111111111111,450,14
33205,GCF_021411025.1,GCF_024022975.1,0.0447427293064877,447,20
33206,GCF_021411025.1,GCF_024047355.1,0.0087527352297593,457,4
33207,GCF_021411025.1,GCF_024047375.1,0.019650655021834062,458,9
33208,GCF_021411025.1,GCF_024461205.1,0.02188183807439825,457,10
33209,GCF_021411025.1,GCF_024461385.1,0.015350877192982455,456,7
33210,GCF_021411025.1,GCF_024463175.1,0.1084070796460177,452,49
33211,GCF_021411025.1,GCF_024464715.1,0.02288329519450801,437,10
33212,GCF_021411025.1,GCF_024758205.1,0.02262443438914027,442,10
33213,GCF_021411025.1,GCF_024759565.1,0.037694013303769404,451,17
33214,GCF_021411025.1,GCF_024789245.1,0.042222222222222223,450,19
33215,GCF_021411025.1,GCF_024790525.1,0.01978021978021978,455,9
33216,GCF_021411025.1,GCF_024791385.1,0.011363636363636364,440,5
33217,GCF_021411025.1,GCF_024792655.1,0.06359649122807018,456,29
33218,GCF_021411025.1,GCF_027660715.1,0.43073593073593075,462,199
33219,GCF_021411025.1,GCF_027671015.1,0.4675324675324675,462,216
33220,GCF_021411025.1,GCF_027683305.1,0.01762114537444934,454,8
33221,GCF_021411025.1,GCF_027686305.1,0.42733188720173537,461,197
33222,GCF_021411025.1,GCF_027686505.1,0.42950108459869846,461,198
33223,GCF_021411025.1,GCF_027687565.1,0.03167420814479638,442,14
33224,GCF_021411025.1,GCF_028199355.1,0.010964912280701754,456,5
33225,GCF_021411025.1,GCF_028199365.1,0.0228310502283105,438,10
33226,GCF_021411025.1,GCF_028199395.1,0.02643171806167401,454,12
33227,GCF_021411025.1,GCF_028199435.1,0.02643171806167401,454,12
33228,GCF_021411025.1,GCF_028199455.1,0.02050113895216401,439,9
33229,GCF_021411025.1,GCF_028199465.1,0.013245033112582781,453,6
33230,GCF_021411025.1,GCF_028199485.1,0.022271714922048998,449,10
33231,GCF_021411025.1,GCF_028199505.1,0.006772009029345372,443,3
33232,GCF_021411025.1,GCF_028199515.1,0.02188183807439825,457,10
33233,GCF_021411025.1,GCF_028199555.1,0.010964912280701754,456,5
33234,GCF_021411025.1,GCF_028199575.1,0.026845637583892617,447,12
33235,GCF_021411025.1,GCF_028199595.1,0.022271714922048998,449,10
33236,GCF_021411025.1,GCF_028199605.1,0.026785714285714284,448,12
33237,GCF_021411025.1,GCF_028199635.1,0.015283842794759825,458,7
33238,GCF_021411025.1,GCF_028199655.1,0.024498886414253896,449,11
33239,GCF_021411025.1,GCF_028199675.1,0.01762114537444934,454,8
33240,GCF_021411025.1,GCF_028199695.1,0.015521064301552107,451,7
33241,GCF_021411025.1,GCF_028199715.1,0.022271714922048998,449,10
33242,GCF_021411025.1,GCF_028199725.1,0.022222222222222223,450,10
33243,GCF_021411025.1,GCF_028199755.1,0.022321428571428572,448,10
33244,GCF_021411025.1,GCF_028199775.1,0.024498886414253896,449,11
33245,GCF_021411025.1,GCF_028199785.1,0.022222222222222223,450,10
33246,GCF_021411025.1,GCF_028199815.1,0.024498886414253896,449,11
33247,GCF_021411025.1,GCF_028199835.1,0.022222222222222223,450,10
33248,GCF_021411025.1,GCF_028199855.1,0.024444444444444446,450,11
33249,GCF_021411025.1,GCF_028199875.1,0.028888888888888888,450,13
33250,GCF_021411025.1,GCF_028199885.1,0.024498886414253896,449,11
33251,GCF_021411025.1,GCF_028199915.1,0.024444444444444446,450,11
33252,GCF_021411025.1,GCF_028199925.1,0.02666666666666667,450,12
33253,GCF_021411025.1,GCF_028199955.1,0.02666666666666667,450,12
33254,GCF_021411025.1,GCF_028199975.1,0.024444444444444446,450,11
33255,GCF_021411025.1,GCF_028199985.1,0.015909090909090907,440,7
33256,GCF_021411025.1,GCF_028199995.1,0.02,450,9
33257,GCF_021411025.1,GCF_028200035.1,0.024444444444444446,450,11
33258,GCF_021411025.1,GCF_028200075.1,0.017777777777777778,450,8
33259,GCF_021411025.1,GCF_028200095.1,0.022271714922048998,449,10
33260,GCF_021411025.1,GCF_028200115.1,0.022222222222222223,450,10
33261,GCF_021411025.1,GCF_028200155.1,0.010964912280701754,456,5
33262,GCF_021411025.1,GCF_028200165.1,0.013157894736842105,456,6
33263,GCF_021411025.1,GCF_028200195.1,0.026490066225165563,453,12
33264,GCF_021411025.1,GCF_028200215.1,0.03303964757709251,454,15
33265,GCF_021411025.1,GCF_028200225.1,0.03303964757709251,454,15
33266,GCF_021411025.1,GCF_028200255.1,0.022026431718061675,454,10
33267,GCF_021411025.1,GCF_028200275.1,0.033482142857142856,448,15
33268,GCF_021411025.1,GCF_028200295.1,0.0182648401826484,438,8
33269,GCF_021411025.1,GCF_028200305.1,0.02050113895216401,439,9
33270,GCF_021411025.1,GCF_028200325.1,0.02054794520547945,438,9
33271,GCF_021411025.1,GCF_028200355.1,0.024553571428571428,448,11
33272,GCF_021411025.1,GCF_028200395.1,0.015283842794759825,458,7
33273,GCF_021411025.1,GCF_028200405.1,0.0273972602739726,438,12
33274,GCF_021411025.1,GCF_028200455.1,0.015909090909090907,440,7
33275,GCF_021411025.1,GCF_028200475.1,0.022727272727272728,440,10
33276,GCF_021411025.1,GCF_028200495.1,0.020454545454545454,440,9
33277,GCF_021411025.1,GCF_028200515.1,0.022727272727272728,440,10
33278,GCF_021411025.1,GCF_028200525.1,0.022779043280182234,439,10
33279,GCF_021411025.1,GCF_028200555.1,0.025,440,11
33280,GCF_021411025.1,GCF_028200575.1,0.025,440,11
33281,GCF_021411025.1,GCF_028200745.1,0.02733485193621868,439,12
33282,GCF_021411025.1,GCF_028200765.1,0.026785714285714284,448,12
33283,GCF_021411025.1,GCF_028200835.1,0.020454545454545454,440,9
33284,GCF_021411025.1,GCF_028200845.1,0.02727272727272727,440,12
33285,GCF_021411025.1,GCF_028200875.1,0.031042128603104215,451,14
33286,GCF_021411025.1,GCF_028200895.1,0.015945330296127564,439,7
33287,GCF_021411025.1,GCF_028200905.1,0.021834061135371178,458,10
33288,GCF_021411025.1,GCF_028200935.1,0.04357298474945534,459,20
33289,GCF_021411025.1,GCF_028200955.1,0.028824833702882482,451,13
33290,GCF_021411025.1,GCF_028200965.1,0.015283842794759825,458,7
33291,GCF_021411025.1,GCF_028200975.1,0.029082774049217,447,13
33292,GCF_021411025.1,GCF_028201015.1,0.028824833702882482,451,13
33293,GCF_021411025.1,GCF_028201035.1,0.7463002114164905,473,353
33294,GCF_021411025.1,GCF_028201045.1,0.04793028322440087,459,22
33295,GCF_021411025.1,GCF_028201095.1,0.02412280701754386,456,11
33296,GCF_021411025.1,GCF_028201115.1,0.02631578947368421,456,12
33297,GCF_021411025.1,GCF_028201135.1,0.0262582056892779,457,12
33298,GCF_021411025.1,GCF_028201145.1,0.0182648401826484,438,8
33299,GCF_021411025.1,GCF_028201155.1,0.015317286652078774,457,7
33300,GCF_021411025.1,GCF_028201165.1,0.013071895424836602,459,6
33301,GCF_021411025.1,GCF_028201215.1,0.0175054704595186,457,8
33302,GCF_021411025.1,GCF_028201235.1,0.02178649237472767,459,10
33303,GCF_021411025.1,GCF_028201255.1,0.022727272727272728,440,10
33304,GCF_021411025.1,GCF_028201265.1,0.015384615384615385,455,7
33305,GCF_021411025.1,GCF_028201295.1,0.02412280701754386,456,11
33306,GCF_021411025.1,GCF_028201315.1,0.046153846153846156,455,21
33307,GCF_021411025.1,GCF_028201355.1,0.053811659192825115,446,24
33308,GCF_021411025.1,GCF_028201375.1,0.05605381165919283,446,25
33309,GCF_021411025.1,GCF_028394625.1,0.050997782705099776,451,23
33310,GCF_021411025.1,GCF_028394645.1,0.04878048780487805,451,22
33311,GCF_021411025.1,GCF_028394655.1,0.05321507760532151,451,24
33312,GCF_021411025.1,GCF_028394725.1,0.05321507760532151,451,24
33313,GCF_021411025.1,GCF_028394795.1,0.024830699774266364,443,11
33314,GCF_021411025.1,GCF_028394825.1,0.024553571428571428,448,11
33315,GCF_021411025.1,GCF_028394835.1,0.0091324200913242,438,4
33316,GCF_021411025.1,GCF_028394965.1,0.028953229398663696,449,13
33317,GCF_021411025.1,GCF_028394975.1,0.03125,448,14
33318,GCF_021411025.1,GCF_028395025.1,0.03125,448,14
33319,GCF_021411025.1,GCF_028395045.1,0.029017857142857144,448,13
33320,GCF_021411025.1,GCF_028395165.1,0.043859649122807015,456,20
33321,GCF_021411025.1,GCF_028395175.1,0.03938730853391685,457,18
33322,GCF_021411025.1,GCF_028395205.1,0.0437636761487965,457,20
33323,GCF_021411025.1,GCF_028395215.1,0.0457516339869281,459,21
33324,GCF_021411025.1,GCF_028395235.1,0.04793028322440087,459,22
33325,GCF_021411025.1,GCF_028395285.1,0.04793028322440087,459,22
33326,GCF_021411025.1,GCF_028395295.1,0.03325942350332594,451,15
33327,GCF_021411025.1,GCF_028395405.1,0.03325942350332594,451,15
33328,GCF_021411025.1,GCF_028395425.1,0.031042128603104215,451,14
33329,GCF_021411025.1,GCF_028395455.1,0.031042128603104215,451,14
33330,GCF_021411025.1,GCF_028395505.1,0.031042128603104215,451,14
33331,GCF_021411025.1,GCF_028395525.1,0.031042128603104215,451,14
33332,GCF_021411025.1,GCF_028395605.1,0.03325942350332594,451,15
33333,GCF_021411025.1,GCF_028395635.1,0.03547671840354767,451,16
33334,GCF_021411025.1,GCF_028395655.1,0.017699115044247787,452,8
33335,GCF_021411025.1,GCF_028395705.1,0.01991150442477876,452,9
33336,GCF_021411025.1,GCF_028395745.1,0.024498886414253896,449,11
33337,GCF_021411025.1,GCF_028395765.1,0.024498886414253896,449,11
33338,GCF_021411025.1,GCF_028395805.1,0.017897091722595078,447,8
33339,GCF_021411025.1,GCF_028395835.1,0.022271714922048998,449,10
33340,GCF_021411025.1,GCF_028395935.1,0.02511415525114155,438,11
33341,GCF_021411025.1,GCF_028395955.1,0.024070021881838075,457,11
33342,GCF_021411025.1,GCF_028396005.1,0.019693654266958426,457,9
33343,GCF_021411025.1,GCF_028396015.1,0.026607538802660754,451,12
33344,GCF_021411025.1,GCF_028396085.1,0.7282377919320594,471,343
33345,GCF_021411025.1,GCF_028396095.1,0.7351694915254238,472,347
33346,GCF_021411025.1,GCF_028396185.1,0.7351694915254238,472,347
33347,GCF_021411025.1,GCF_028396205.1,0.02412280701754386,456,11
33348,GCF_021411025.1,GCF_028396215.1,0.029213483146067417,445,13
33349,GCF_021411025.1,GCF_028396285.1,0.0262582056892779,457,12
33350,GCF_021411025.1,GCF_028538915.1,0.01735357917570499,461,8
33351,GCF_021411025.1,GCF_029076805.1,0.10154525386313466,453,46
33352,GCF_021411025.1,GCF_030541685.1,0.46436285097192226,463,215
33353,GCF_021411025.1,GCF_030546205.1,0.46652267818574517,463,216
33354,GCF_021411025.1,GCF_036419465.1,0.10154525386313466,453,46
33355,GCF_021411025.1,GCF_039734225.1,0.024444444444444446,450,11
33356,GCF_021411025.1,GCF_039760255.1,0.017582417582417582,455,8
33357,GCF_021411025.1,GCF_039760295.1,0.01948051948051948,462,9
33358,GCF_021411025.1,GCF_039760315.1,0.021645021645021644,462,10
33359,GCF_021411025.1,GCF_039760335.1,0.010845986984815618,461,5
33360,GCF_021411025.1,GCF_039760355.1,0.02666666666666667,450,12
33361,GCF_021411025.1,GCF_039760375.1,0.024444444444444446,450,11
33362,GCF_021411025.1,GCF_039760395.1,0.024444444444444446,450,11
33363,GCF_021411025.1,GCF_039760415.1,0.028888888888888888,450,13
33364,GCF_021411025.1,GCF_039760425.1,0.04656319290465632,451,21
33365,GCF_021411025.1,GCF_039760475.1,0.02666666666666667,450,12
33366,GCF_021411025.1,GCF_040094775.1,0.03153153153153153,444,14
33367,GCF_021411025.1,GCF_040095755.1,0.017467248908296942,458,8
33368,GCF_021411025.1,GCF_040095815.1,0.03160270880361174,443,14
33369,GCF_021411025.1,GCF_040097405.1,0.015521064301552107,451,7
33370,GCF_021411025.1,GCF_040097525.1,0.019522776572668113,461,9
33371,GCF_021411025.1,GCF_040098345.1,0.01948051948051948,462,9
33372,GCF_021411025.1,GCF_040911805.1,0.02262443438914027,442,10
33373,GCF_021411025.1,GCF_040911865.1,0.024719101123595506,445,11
33374,GCF_021411025.1,GCF_040911905.1,0.020179372197309416,446,9
33375,GCF_021411025.1,GCF_040911985.1,0.06593406593406594,455,30
33376,GCF_021411025.1,GCF_040912125.1,0.011013215859030838,454,5
33377,GCF_021411025.1,GCF_040918105.1,0.022779043280182234,439,10
33378,GCF_021411025.1,GCF_040918145.1,0.018223234624145785,439,8
33379,GCF_021411025.1,GCF_040918225.1,0.024886877828054297,442,11
33380,GCF_021411025.1,GCF_040918305.1,0.00904977375565611,442,4
33381,GCF_021411025.1,GCF_040918325.1,0.038461538461538464,442,17
33382,GCF_021411025.1,GCF_040918345.1,0.03619909502262444,442,16
33383,GCF_021411025.1,GCF_040918365.1,0.011312217194570135,442,5
33384,GCF_021411025.1,GCF_040921925.1,0.4673913043478261,460,215
33385,GCF_021411025.1,GCF_040921935.1,0.4794816414686825,463,222
33386,GCF_021411025.1,GCF_040921965.1,0.006802721088435374,441,3
33387,GCF_021411025.1,GCF_040922005.1,0.020316027088036117,443,9
33388,GCF_021411025.1,GCF_040922025.1,0.011061946902654867,452,5
33389,GCF_021411025.1,GCF_040922045.1,0.015486725663716814,452,7
33390,GCF_021411025.1,GCF_040922065.1,0.017738359201773836,451,8
33391,GCF_021411025.1,GCF_040928345.1,0.015283842794759825,458,7
33392,GCF_021411025.1,GCF_040928365.1,0.017429193899782137,459,8
33393,GCF_021411025.1,GCF_040928465.1,0.024774774774774775,444,11
33394,GCF_021411025.1,GCF_040928505.1,0.02262443438914027,442,10
33395,GCF_021411025.1,GCF_046861415.1,0.030634573304157548,457,14
33396,GCF_021411025.1,GCF_047307265.1,0.042505592841163314,447,19
33397,GCF_021411025.1,GCF_047307325.1,0.03803131991051454,447,17
33398,GCF_021411025.1,GCF_047307425.1,0.017817371937639197,449,8
33399,GCF_021411025.1,GCF_047307725.1,0.043859649122807015,456,20
33400,GCF_021411025.1,GCF_047307865.1,0.024390243902439025,451,11
33401,GCF_021411025.1,GCF_047307925.1,0.4696969696969697,462,217
33402,GCF_021411025.1,GCF_047308005.1,0.02247191011235955,445,10
33403,GCF_021411025.1,GCF_047308905.1,0.540948275862069,464,251
33404,GCF_021411025.1,GCF_047309325.1,0.012987012987012988,462,6
33405,GCF_021411025.1,GCF_047309505.1,0.018140589569160998,441,8
33406,GCF_021411025.1,GCF_047310225.1,0.021691973969631236,461,10
33407,GCF_021411025.1,GCF_047310325.1,0.033482142857142856,448,15
33408,GCF_021411025.1,GCF_047311065.1,0.01312910284463895,457,6
33409,GCF_021411025.1,GCF_047311225.1,0.03070175438596491,456,14
33410,GCF_021411025.1,GCF_047638235.1,0.46637744034707157,461,215
33411,GCF_021411025.1,GCF_047777885.1,0.0189873417721519,474,9
33412,GCF_021411025.1,GCF_047948285.1,0.028824833702882482,451,13
33413,GCF_021411025.1,GCF_048453055.1,0.025477707006369428,471,12
33414,GCF_021411025.1,GCF_048453085.1,0.0022988505747126436,435,1
33415,GCF_021411025.1,GCF_051065055.1,0.7441860465116279,473,352
33416,GCF_021411025.1,GCF_900445545.1,0.02850877192982456,456,13
33417,GCF_021411025.1,GCF_964084965.1,0.0273972602739726,438,12
33418,GCF_021411025.1,GCF_964238155.1,0.017391304347826087,460,8
33419,GCF_021411025.1,GCF_964238335.1,0.013071895424836602,459,6
33420,GCF_021411025.1,GCF_964238845.1,0.015250544662309368,459,7
